loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),groundTruthLabel
22:25.7,2040,232640.2039,0.12286377,0.940582275,0.163955688,walking
22:25.8,2041,232640.2139,0.145172119,0.925170898,0.152374268,walking
22:25.8,2042,232640.224,0.153488159,0.905517578,0.141952515,walking
22:25.8,2043,232640.234,0.146514893,0.891876221,0.123794556,walking
22:25.8,2044,232640.244,0.127258301,0.906356812,0.089904785,walking
22:25.8,2045,232640.2541,0.107192993,0.928451538,0.072402954,walking
22:25.8,2046,232640.2641,0.092956543,0.943374634,0.065246582,walking
22:25.8,2047,232640.2741,0.082427979,0.962478638,0.056411743,walking
22:25.8,2048,232640.2841,0.068725586,0.982910156,0.041778564,walking
22:25.8,2049,232640.2942,0.058547974,0.984390259,0.016113281,walking
22:25.8,2050,232640.3042,0.032577515,0.977279663,-0.001251221,walking
22:25.9,2051,232640.3142,0.011367798,0.977813721,-0.011016846,walking
22:25.9,2052,232640.3242,0.004974365,0.970748901,-0.009750366,walking
22:25.9,2053,232640.3343,0.003631592,0.972091675,0.008865356,walking
22:25.9,2054,232640.3443,-0.005508423,0.985031128,0.029129028,walking
22:25.9,2055,232640.3543,0.002456665,1.000366211,0.029541016,walking
22:25.9,2056,232640.3644,0.013381958,1.01222229,0.020706177,walking
22:25.9,2057,232640.3744,0.021728516,1.010223389,0.018218994,walking
22:25.9,2058,232640.3844,0.051895142,1.00869751,0.02935791,walking
22:25.9,2059,232640.3944,0.088195801,1.019180298,0.042510986,walking
22:25.9,2060,232640.4045,0.122665405,1.041870117,0.04838562,walking
22:26.0,2061,232640.4145,0.151550293,1.06993103,0.065414429,walking
22:26.0,2062,232640.4245,0.166870117,1.085235596,0.114624023,walking
22:26.0,2063,232640.4346,0.160049438,1.077011108,0.152099609,walking
22:26.0,2064,232640.4446,0.130264282,1.069107056,0.159744263,walking
22:26.0,2065,232640.4546,0.090774536,1.078903198,0.148101807,walking
22:26.0,2066,232640.4646,0.062683105,1.09085083,0.146286011,walking
22:26.0,2067,232640.4747,0.029769897,1.088592529,0.131378174,walking
22:26.0,2068,232640.4847,-0.005111694,1.087860107,0.085250854,walking
22:26.0,2069,232640.4947,-0.041625977,1.079772949,0.045410156,walking
22:26.0,2070,232640.5048,-0.064147949,1.076950073,0.012405396,walking
22:26.1,2071,232640.5148,-0.099655151,1.11315918,0.028823853,walking
22:26.1,2072,232640.5248,-0.109817505,1.144729614,0.023422241,walking
22:26.1,2073,232640.5348,-0.078475952,1.187866211,0.060577393,walking
22:26.1,2074,232640.5449,-0.035110474,1.232772827,0.106658936,walking
22:26.1,2075,232640.5549,0.015731812,1.262359619,0.142089844,walking
22:26.1,2076,232640.5649,0.080429077,1.264328003,0.186462402,walking
22:26.1,2077,232640.5749,0.144119263,1.24319458,0.194168091,walking
22:26.1,2078,232640.585,0.192092896,1.210647583,0.177947998,walking
22:26.1,2079,232640.595,0.209106445,1.176483154,0.166213989,walking
22:26.1,2080,232640.605,0.219238281,1.147262573,0.168609619,walking
22:26.2,2081,232640.6151,0.222122192,1.119522095,0.183151245,walking
22:26.2,2082,232640.6251,0.215042114,1.107666016,0.186569214,walking
22:26.2,2083,232640.6351,0.17779541,1.069900513,0.176025391,walking
22:26.2,2084,232640.6451,0.071090698,0.99180603,0.192657471,walking
22:26.2,2085,232640.6552,-0.105453491,0.903442383,0.20149231,walking
22:26.2,2086,232640.6652,-0.312988281,0.892181396,0.236358643,walking
22:26.2,2087,232640.6752,-0.462722778,0.952529907,0.245117188,walking
22:26.2,2088,232640.6853,-0.532440186,1.047576904,0.201156616,walking
22:26.2,2089,232640.6953,-0.549285889,1.132629395,0.132553101,walking
22:26.2,2090,232640.7053,-0.50970459,1.198165894,0.082824707,walking
22:26.3,2091,232640.7153,-0.413146973,1.211364746,0.066665649,walking
22:26.3,2092,232640.7254,-0.306793213,1.198577881,0.083129883,walking
22:26.3,2093,232640.7354,-0.192489624,1.160186768,0.063751221,walking
22:26.3,2094,232640.7454,-0.078109741,1.123535156,0.06578064,walking
22:26.3,2095,232640.7554,0.053619385,1.150650024,0.103561401,walking
22:26.3,2096,232640.7655,0.145980835,1.176223755,0.103851318,walking
22:26.3,2097,232640.7755,0.195053101,1.198547363,0.094116211,walking
22:26.3,2098,232640.7855,0.206726074,1.188247681,0.046310425,walking
22:26.3,2099,232640.7956,0.226165771,1.157836914,-0.014938354,walking
22:26.3,2100,232640.8056,0.229446411,1.150802612,-0.080993652,walking
22:26.4,2101,232640.8156,0.207519531,1.121398926,-0.112182617,walking
22:26.4,2102,232640.8256,0.175018311,1.066650391,-0.097244263,walking
22:26.4,2103,232640.8357,0.128646851,0.993225098,-0.023651123,walking
22:26.4,2104,232640.8457,0.06149292,0.911956787,0.018249512,walking
22:26.4,2105,232640.8557,0.009796143,0.889251709,-0.016067505,walking
22:26.4,2106,232640.8658,-0.007919312,0.87487793,-0.00843811,walking
22:26.4,2107,232640.8758,-0.025299072,0.855026245,0.012649536,walking
22:26.4,2108,232640.8858,0.002044678,0.856170654,0.026138306,walking
22:26.4,2109,232640.8958,0.061279297,0.874084473,-0.00920105,walking
22:26.4,2110,232640.9059,0.068557739,0.84828186,-0.040161133,walking
22:26.5,2111,232640.9159,0.059936523,0.809677124,-0.040359497,walking
22:26.5,2112,232640.9259,0.060287476,0.769088745,-0.06211853,walking
22:26.5,2113,232640.9359,0.04864502,0.726486206,-0.100906372,walking
22:26.5,2114,232640.946,0.027618408,0.688278198,-0.135192871,walking
22:26.5,2115,232640.956,0.003448486,0.663909912,-0.160140991,walking
22:26.5,2116,232640.966,-0.023971558,0.640884399,-0.200744629,walking
22:26.5,2117,232640.9761,-0.043426514,0.634429932,-0.245956421,walking
22:26.5,2118,232640.9861,-0.058532715,0.632369995,-0.272079468,walking
22:26.5,2119,232640.9961,-0.047851563,0.638900757,-0.27142334,walking
22:26.5,2120,232641.0061,-0.018325806,0.655044556,-0.253601074,walking
22:26.6,2121,232641.0162,0.011749268,0.672744751,-0.231552124,walking
22:26.6,2122,232641.0262,0.02482605,0.704330444,-0.218963623,walking
22:26.6,2123,232641.0362,0.04208374,0.73677063,-0.209213257,walking
22:26.6,2124,232641.0463,0.04460144,0.772598267,-0.226867676,walking
22:26.6,2125,232641.0563,0.045700073,0.818511963,-0.256195068,walking
22:26.6,2126,232641.0663,0.022613525,0.867752075,-0.298675537,walking
22:26.6,2127,232641.0763,-0.00453186,0.921829224,-0.320983887,walking
22:26.6,2128,232641.0864,-0.02305603,0.964279175,-0.337860107,walking
22:26.6,2129,232641.0964,-0.040328979,0.985519409,-0.359039307,walking
22:26.6,2130,232641.1064,-0.040115356,0.975280762,-0.381347656,walking
22:26.7,2131,232641.1164,-0.011276245,0.951782227,-0.411270142,walking
22:26.7,2132,232641.1265,0.036178589,0.926025391,-0.444061279,walking
22:26.7,2133,232641.1365,0.086410522,0.917480469,-0.471282959,walking
22:26.7,2134,232641.1465,0.145751953,0.930892944,-0.499023438,walking
22:26.7,2135,232641.1566,0.218505859,0.959701538,-0.511672974,walking
22:26.7,2136,232641.1666,0.300231934,0.995773315,-0.522369385,walking
22:26.7,2137,232641.1766,0.372406006,1.038208008,-0.524673462,walking
22:26.7,2138,232641.1866,0.423706055,1.077056885,-0.531036377,walking
22:26.7,2139,232641.1967,0.416503906,1.087432861,-0.5572052,walking
22:26.7,2140,232641.2067,0.334182739,1.059310913,-0.566726685,walking
22:26.8,2141,232641.2167,0.22668457,1.006134033,-0.539825439,walking
22:26.8,2142,232641.2268,0.170806885,0.934661865,-0.517150879,walking
22:26.8,2143,232641.2368,0.160919189,0.858154297,-0.486053467,walking
22:26.8,2144,232641.2468,0.15713501,0.803161621,-0.450714111,walking
22:26.8,2145,232641.2568,0.137176514,0.806350708,-0.410339355,walking
22:26.8,2146,232641.2669,0.105789185,0.875839233,-0.387695313,walking
22:26.8,2147,232641.2769,0.058807373,0.976379395,-0.36289978,walking
22:26.8,2148,232641.2869,-0.000289917,1.084503174,-0.316833496,walking
22:26.8,2149,232641.297,-0.05406189,1.226196289,-0.244720459,walking
22:26.8,2150,232641.307,-0.100570679,1.391784668,-0.164001465,walking
22:26.9,2151,232641.317,-0.147949219,1.583114624,-0.106231689,walking
22:26.9,2152,232641.327,-0.220367432,1.741256714,-0.077713013,walking
22:26.9,2153,232641.3371,-0.285110474,1.832901001,-0.114242554,walking
22:26.9,2154,232641.3471,-0.299179077,1.751144409,-0.131591797,walking
22:26.9,2155,232641.3571,-0.332855225,1.41217041,-0.005950928,walking
22:26.9,2156,232641.3671,-0.346740723,0.913009644,0.183685303,walking
22:26.9,2157,232641.3772,-0.314727783,0.528274536,0.282028198,walking
22:26.9,2158,232641.3872,-0.301544189,0.292251587,0.327011108,walking
22:26.9,2159,232641.3972,-0.255630493,0.181854248,0.299072266,walking
22:26.9,2160,232641.4073,-0.160095215,0.193237305,0.229125977,walking
22:27.0,2161,232641.4173,-0.06161499,0.36038208,0.206497192,walking
22:27.0,2162,232641.4273,0.1224823,0.705978394,0.35005188,walking
22:27.0,2163,232641.4373,0.366516113,1.102096558,0.598617554,walking
22:27.0,2164,232641.4474,0.489227295,1.322143555,0.741210938,walking
22:27.0,2165,232641.4574,0.49005127,1.349731445,0.622024536,walking
22:27.0,2166,232641.4674,0.458984375,1.383758545,0.357437134,walking
22:27.0,2167,232641.4775,0.367156982,1.370910645,0.047271729,walking
22:27.0,2168,232641.4875,0.21635437,1.272628784,-0.142288208,walking
22:27.0,2169,232641.4975,0.04850769,1.096328735,-0.155654907,walking
22:27.0,2170,232641.5075,-0.054870605,0.983413696,-0.057662964,walking
22:27.1,2171,232641.5176,-0.156890869,0.928665161,0.079803467,walking
22:27.1,2172,232641.5276,-0.244888306,0.895202637,0.201171875,walking
22:27.1,2173,232641.5376,-0.282577515,0.869934082,0.278533936,walking
22:27.1,2174,232641.5476,-0.271331787,0.854827881,0.256195068,walking
22:27.1,2175,232641.5577,-0.22807312,0.850982666,0.159118652,walking
22:27.1,2176,232641.5677,-0.16545105,0.876098633,0.104400635,walking
22:27.1,2177,232641.5777,-0.08001709,0.919662476,0.117126465,walking
22:27.1,2178,232641.5878,-0.004135132,0.956680298,0.149261475,walking
22:27.1,2179,232641.5978,0.065261841,0.994262695,0.18132019,walking
22:27.1,2180,232641.6078,0.11479187,1.017669678,0.150131226,walking
22:27.2,2181,232641.6178,0.115661621,1.009063721,0.097183228,walking
22:27.2,2182,232641.6279,0.11289978,0.988525391,0.052200317,walking
22:27.2,2183,232641.6379,0.113250732,0.968704224,0.016952515,walking
22:27.2,2184,232641.6479,0.098968506,0.95892334,0.04246521,walking
22:27.2,2185,232641.658,0.080657959,0.955505371,0.05758667,walking
22:27.2,2186,232641.668,0.087615967,0.961761475,0.069885254,walking
22:27.2,2187,232641.678,0.076797485,0.964630127,0.069015503,walking
22:27.2,2188,232641.688,0.076400757,0.964630127,0.042694092,walking
22:27.2,2189,232641.6981,0.070587158,0.977478027,0.046722412,walking
22:27.2,2190,232641.7081,0.068405151,0.990737915,0.061019897,walking
22:27.3,2191,232641.7181,0.053314209,1.001419067,0.075027466,walking
22:27.3,2192,232641.7281,0.030319214,1.008880615,0.082977295,walking
22:27.3,2193,232641.7382,0.01210022,1.007781982,0.068847656,walking
22:27.3,2194,232641.7482,0.011123657,0.991912842,0.053955078,walking
22:27.3,2195,232641.7582,0.020401001,0.961929321,0.050018311,walking
22:27.3,2196,232641.7683,0.033615112,0.955780029,0.058395386,walking
22:27.3,2197,232641.7783,0.042861938,0.989868164,0.066604614,walking
22:27.3,2198,232641.7883,0.050186157,1.030670166,0.084274292,walking
22:27.3,2199,232641.7983,0.056213379,1.057769775,0.109069824,walking
22:27.3,2200,232641.8084,0.030166626,1.045379639,0.116912842,walking
22:27.4,2201,232641.8184,0.026077271,1.025588989,0.104675293,walking
22:27.4,2202,232641.8284,0.022491455,0.990661621,0.090530396,walking
22:27.4,2203,232641.8385,0.037124634,0.970199585,0.103790283,walking
22:27.4,2204,232641.8485,0.041488647,0.961410522,0.135940552,walking
22:27.4,2205,232641.8585,0.053543091,0.952957153,0.163085938,walking
22:27.4,2206,232641.8685,0.079925537,0.952163696,0.177886963,walking
22:27.4,2207,232641.8786,0.108413696,0.958267212,0.178878784,walking
22:27.4,2208,232641.8886,0.137176514,0.965866089,0.172698975,walking
22:27.4,2209,232641.8986,0.151657104,0.97819519,0.150558472,walking
22:27.4,2210,232641.9086,0.152053833,0.994918823,0.123153687,walking
22:27.5,2211,232641.9187,0.129013062,1.021636963,0.102600098,walking
22:27.5,2212,232641.9287,0.100646973,1.057250977,0.101242065,walking
22:27.5,2213,232641.9387,0.070419312,1.086715698,0.129821777,walking
22:27.5,2214,232641.9488,0.037841797,1.108276367,0.147018433,walking
22:27.5,2215,232641.9588,0.034683228,1.126449585,0.138336182,walking
22:27.5,2216,232641.9688,0.022476196,1.143386841,0.134902954,walking
22:27.5,2217,232641.9788,-0.010528564,1.177658081,0.150146484,walking
22:27.5,2218,232641.9889,-0.030349731,1.196243286,0.118347168,walking
22:27.5,2219,232641.9989,-0.020706177,1.190475464,0.093658447,walking
22:27.5,2220,232642.0089,-0.017791748,1.195526123,0.098144531,walking
22:27.6,2221,232642.019,-0.041671753,1.198440552,0.0834198,walking
22:27.6,2222,232642.029,-0.070388794,1.213851929,0.093566895,walking
22:27.6,2223,232642.039,-0.118637085,1.225631714,0.126800537,walking
22:27.6,2224,232642.049,-0.180206299,1.208770752,0.09954834,walking
22:27.6,2225,232642.0591,-0.217315674,1.177001953,0.090301514,walking
22:27.6,2226,232642.0691,-0.26701355,1.124450684,0.117996216,walking
22:27.6,2227,232642.0791,-0.303604126,1.076248169,0.149902344,walking
22:27.6,2228,232642.0891,-0.320999146,1.039993286,0.195617676,walking
22:27.6,2229,232642.0992,-0.339309692,1.015777588,0.250457764,walking
22:27.6,2230,232642.1092,-0.386459351,1.020370483,0.274932861,walking
22:27.7,2231,232642.1192,-0.443618774,1.025054932,0.206588745,walking
22:27.7,2232,232642.1293,-0.494827271,1.074295044,0.108840942,walking
22:27.7,2233,232642.1393,-0.524475098,1.123779297,0.070739746,walking
22:27.7,2234,232642.1493,-0.540267944,1.114273071,0.01184082,walking
22:27.7,2235,232642.1593,-0.551147461,1.102523804,-0.028640747,walking
22:27.7,2236,232642.1694,-0.520217896,1.106948853,-0.048812866,walking
22:27.7,2237,232642.1794,-0.42364502,1.149658203,0.033279419,walking
22:27.7,2238,232642.1894,-0.306259155,1.170822144,0.140106201,walking
22:27.7,2239,232642.1995,-0.216766357,1.195541382,0.156997681,walking
22:27.7,2240,232642.2095,-0.116851807,1.200485229,0.24987793,walking
22:27.8,2241,232642.2195,-0.011398315,1.173980713,0.247131348,walking
22:27.8,2242,232642.2295,0.044143677,1.121505737,0.122879028,walking
22:27.8,2243,232642.2396,0.061294556,1.052398682,-0.012939453,walking
22:27.8,2244,232642.2496,0.049621582,1.00088501,-0.120162964,walking
22:27.8,2245,232642.2596,0.037506104,0.941299438,-0.133422852,walking
22:27.8,2246,232642.2696,0.016052246,0.888092041,-0.102813721,walking
22:27.8,2247,232642.2797,-0.010543823,0.842498779,-0.06652832,walking
22:27.8,2248,232642.2897,-0.03894043,0.816299438,-0.042022705,walking
22:27.8,2249,232642.2997,-0.072982788,0.798599243,-0.050491333,walking
22:27.8,2250,232642.3098,-0.088424683,0.797317505,-0.063598633,walking
22:27.9,2251,232642.3198,-0.097427368,0.791564941,-0.068161011,walking
22:27.9,2252,232642.3298,-0.101394653,0.775466919,-0.078186035,walking
22:27.9,2253,232642.3398,-0.100082397,0.760726929,-0.102859497,walking
22:27.9,2254,232642.3499,-0.094528198,0.74130249,-0.146148682,walking
22:27.9,2255,232642.3599,-0.097045898,0.707901001,-0.185256958,walking
22:27.9,2256,232642.3699,-0.08821106,0.685958862,-0.21585083,walking
22:27.9,2257,232642.38,-0.073348999,0.683776855,-0.239334106,walking
22:27.9,2258,232642.39,-0.054534912,0.680343628,-0.273452759,walking
22:27.9,2259,232642.4,-0.025283813,0.682128906,-0.311019897,walking
22:27.9,2260,232642.41,0.000930786,0.68421936,-0.326217651,walking
22:28.0,2261,232642.4201,0.028900146,0.692993164,-0.330200195,walking
22:28.0,2262,232642.4301,0.057159424,0.712936401,-0.332809448,walking
22:28.0,2263,232642.4401,0.077651978,0.733627319,-0.335083008,walking
22:28.0,2264,232642.4502,0.083358765,0.754852295,-0.337432861,walking
22:28.0,2265,232642.4602,0.092971802,0.76739502,-0.331939697,walking
22:28.0,2266,232642.4702,0.100769043,0.773910522,-0.315353394,walking
22:28.0,2267,232642.4802,0.107147217,0.782943726,-0.288070679,walking
22:28.0,2268,232642.4903,0.103164673,0.784606934,-0.253448486,walking
22:28.0,2269,232642.5003,0.094055176,0.782913208,-0.243347168,walking
22:28.0,2270,232642.5103,0.079040527,0.7840271,-0.259109497,walking
22:28.1,2271,232642.5203,0.075332642,0.808639526,-0.318740845,walking
22:28.1,2272,232642.5304,0.067932129,0.833847046,-0.40246582,walking
22:28.1,2273,232642.5404,0.058639526,0.882034302,-0.503097534,walking
22:28.1,2274,232642.5504,0.068572998,0.956893921,-0.60736084,walking
22:28.1,2275,232642.5605,0.098205566,1.025146484,-0.672485352,walking
22:28.1,2276,232642.5705,0.15020752,1.088897705,-0.709442139,walking
22:28.1,2277,232642.5805,0.23550415,1.155029297,-0.700271606,walking
22:28.1,2278,232642.5905,0.321090698,1.195556641,-0.66065979,walking
22:28.1,2279,232642.6006,0.386550903,1.201309204,-0.574783325,walking
22:28.1,2280,232642.6106,0.406311035,1.152877808,-0.49508667,walking
22:28.2,2281,232642.6206,0.339736938,1.073699951,-0.477157593,walking
22:28.2,2282,232642.6307,0.211212158,1.014785767,-0.504196167,walking
22:28.2,2283,232642.6407,0.123016357,0.966781616,-0.548416138,walking
22:28.2,2284,232642.6507,0.067504883,0.92010498,-0.594360352,walking
22:28.2,2285,232642.6607,0.019287109,0.885162354,-0.618011475,walking
22:28.2,2286,232642.6708,-0.024215698,0.84992981,-0.595016479,walking
22:28.2,2287,232642.6808,-0.073425293,0.827468872,-0.538909912,walking
22:28.2,2288,232642.6908,-0.138961792,0.839111328,-0.51701355,walking
22:28.2,2289,232642.7008,-0.215576172,0.903717041,-0.500549316,walking
22:28.2,2290,232642.7109,-0.29788208,1.02015686,-0.418838501,walking
22:28.3,2291,232642.7209,-0.382217407,1.180984497,-0.368408203,walking
22:28.3,2292,232642.7309,-0.462692261,1.325531006,-0.319946289,walking
22:28.3,2293,232642.741,-0.510162354,1.472579956,-0.236312866,walking
22:28.3,2294,232642.751,-0.467514038,1.619949341,-0.110794067,walking
22:28.3,2295,232642.761,-0.355651855,1.587142944,0.128631592,walking
22:28.3,2296,232642.771,-0.272460938,1.373580933,0.332870483,walking
22:28.3,2297,232642.7811,-0.238891602,1.078598022,0.623443604,walking
22:28.3,2298,232642.7911,-0.21333313,0.759597778,0.840530396,walking
22:28.3,2299,232642.8011,-0.234634399,0.547576904,0.735214233,walking
22:28.3,2300,232642.8112,-0.335845947,0.492218018,0.445388794,walking
22:28.4,2301,232642.8212,-0.470306396,0.574768066,0.024124146,walking
22:28.4,2302,232642.8312,-0.589752197,0.666290283,-0.300918579,walking
22:28.4,2303,232642.8412,-0.453186035,0.785675049,-0.222366333,walking
22:28.4,2304,232642.8513,-0.115600586,0.983886719,0.064224243,walking
22:28.4,2305,232642.8613,0.175643921,1.170318604,0.360946655,walking
22:28.4,2306,232642.8713,0.447067261,1.348678589,0.680114746,walking
22:28.4,2307,232642.8813,0.645812988,1.428787231,0.858444214,walking
22:28.4,2308,232642.8914,0.599777222,1.327865601,0.690750122,walking
22:28.4,2309,232642.9014,0.395019531,1.185668945,0.379730225,walking
22:28.4,2310,232642.9114,0.232757568,1.093154907,0.105361938,walking
22:28.5,2311,232642.9215,0.122756958,1.040054321,-0.085891724,walking
22:28.5,2312,232642.9315,-0.045379639,0.983520508,-0.154571533,walking
22:28.5,2313,232642.9415,-0.233657837,0.97467041,-0.135498047,walking
22:28.5,2314,232642.9515,-0.38230896,0.972442627,-0.050735474,walking
22:28.5,2315,232642.9616,-0.490615845,0.947006226,0.016952515,walking
22:28.5,2316,232642.9716,-0.505371094,0.908721924,0.106430054,walking
22:28.5,2317,232642.9816,-0.340621948,0.918640137,0.149810791,walking
22:28.5,2318,232642.9917,-0.162704468,0.870819092,0.184173584,walking
22:28.5,2319,232643.0017,-0.042236328,0.855819702,0.210189819,walking
22:28.5,2320,232643.0117,0.09564209,0.86819458,0.263793945,walking
22:28.6,2321,232643.0217,0.229110718,0.892959595,0.299087524,walking
22:28.6,2322,232643.0318,0.35508728,0.94720459,0.282546997,walking
22:28.6,2323,232643.0418,0.464889526,0.995956421,0.254928589,walking
22:28.6,2324,232643.0518,0.5259552,1.033294678,0.209411621,walking
22:28.6,2325,232643.0618,0.523071289,1.048416138,0.140014648,walking
22:28.6,2326,232643.0719,0.446487427,1.043167114,0.06338501,walking
22:28.6,2327,232643.0819,0.348876953,1.05456543,0.025436401,walking
22:28.6,2328,232643.0919,0.26864624,1.077697754,0.005615234,walking
22:28.6,2329,232643.102,0.198989868,1.084564209,0.011688232,walking
22:28.6,2330,232643.112,0.161315918,1.081283569,-0.005462646,walking
22:28.7,2331,232643.122,0.138137817,1.055877686,-0.032928467,walking
22:28.7,2332,232643.132,0.118362427,1.011260986,-0.020935059,walking
22:28.7,2333,232643.1421,0.116043091,0.99949646,0.003097534,walking
22:28.7,2334,232643.1521,0.118530273,0.983200073,0.016189575,walking
22:28.7,2335,232643.1621,0.122024536,0.975662231,0.028366089,walking
22:28.7,2336,232643.1722,0.117385864,0.97328186,0.040039063,walking
22:28.7,2337,232643.1822,0.106491089,0.964614868,0.060317993,walking
22:28.7,2338,232643.1922,0.108016968,0.970184326,0.075378418,walking
22:28.7,2339,232643.2022,0.101287842,0.982467651,0.068328857,walking
22:28.7,2340,232643.2123,0.109481812,0.995605469,0.061721802,walking
22:28.8,2341,232643.2223,0.119384766,0.995697021,0.085449219,walking
22:28.8,2342,232643.2323,0.13848877,0.99407959,0.108810425,walking
22:28.8,2343,232643.2423,0.155014038,0.994903564,0.129989624,walking
22:28.8,2344,232643.2524,0.159851074,0.995513916,0.15222168,walking
22:28.8,2345,232643.2624,0.149108887,0.988021851,0.16734314,walking
22:28.8,2346,232643.2724,0.130950928,0.984680176,0.180557251,walking
22:28.8,2347,232643.2825,0.101226807,0.989608765,0.168838501,walking
22:28.8,2348,232643.2925,0.051330566,0.98109436,0.14881897,walking
22:28.8,2349,232643.3025,0.013824463,0.967224121,0.127593994,walking
22:28.8,2350,232643.3125,-0.016555786,0.956268311,0.109207153,walking
22:28.9,2351,232643.3226,-0.059646606,0.951461792,0.121337891,walking
22:28.9,2352,232643.3326,-0.086334229,0.954620361,0.120925903,walking
22:28.9,2353,232643.3426,-0.098327637,0.954727173,0.132965088,walking
22:28.9,2354,232643.3527,-0.10597229,0.955093384,0.132003784,walking
22:28.9,2355,232643.3627,-0.093673706,0.949508667,0.139465332,walking
22:28.9,2356,232643.3727,-0.073944092,0.943740845,0.144454956,walking
22:28.9,2357,232643.3827,-0.047409058,0.955047607,0.152816772,walking
22:28.9,2358,232643.3928,-0.019729614,0.995239258,0.153289795,walking
22:28.9,2359,232643.4028,0.024841309,1.05355835,0.151824951,walking
22:29.0,2360,232643.4128,0.073028564,1.124771118,0.1615448,walking
22:29.0,2361,232643.4228,0.114379883,1.194488525,0.175979614,walking
22:29.0,2362,232643.4329,0.148666382,1.249725342,0.184127808,walking
22:29.0,2363,232643.4429,0.180145264,1.277206421,0.168777466,walking
22:29.0,2364,232643.4529,0.192550659,1.267303467,0.142471313,walking
22:29.0,2365,232643.463,0.175765991,1.232849121,0.104309082,walking
22:29.0,2366,232643.473,0.135421753,1.197509766,0.075408936,walking
22:29.0,2367,232643.483,0.092132568,1.182098389,0.059494019,walking
22:29.0,2368,232643.493,0.046310425,1.186447144,0.033981323,walking
22:29.0,2369,232643.5031,0.012634277,1.179656982,0.025238037,walking
22:29.1,2370,232643.5131,-0.034179688,1.142929077,0.018295288,walking
22:29.1,2371,232643.5231,-0.086914063,1.100280762,-0.011276245,walking
22:29.1,2372,232643.5332,-0.113891602,1.066146851,-0.026031494,walking
22:29.1,2373,232643.5432,-0.14491272,1.021896362,-0.003707886,walking
22:29.1,2374,232643.5532,-0.18699646,0.997756958,0.026535034,walking
22:29.1,2375,232643.5632,-0.234817505,0.983810425,0.038803101,walking
22:29.1,2376,232643.5733,-0.289260864,0.974456787,0.034866333,walking
22:29.1,2377,232643.5833,-0.367980957,0.962081909,0.038513184,walking
22:29.1,2378,232643.5933,-0.453536987,0.962966919,0.023193359,walking
22:29.1,2379,232643.6034,-0.493347168,1.001815796,0.022140503,walking
22:29.2,2380,232643.6134,-0.519958496,1.076309204,0.025650024,walking
22:29.2,2381,232643.6234,-0.511672974,1.119522095,0.010894775,walking
22:29.2,2382,232643.6334,-0.455078125,1.189147949,-0.028152466,walking
22:29.2,2383,232643.6435,-0.330947876,1.24647522,0.010696411,walking
22:29.2,2384,232643.6535,-0.191986084,1.25592041,0.139587402,walking
22:29.2,2385,232643.6635,-0.081176758,1.25390625,0.218460083,walking
22:29.2,2386,232643.6735,-0.004257202,1.247848511,0.209365845,walking
22:29.2,2387,232643.6836,0.089035034,1.223052979,0.176696777,walking
22:29.2,2388,232643.6936,0.128570557,1.18157959,0.090698242,walking
22:29.2,2389,232643.7036,0.120666504,1.12991333,-0.03565979,walking
22:29.3,2390,232643.7137,0.093521118,1.063858032,-0.113540649,walking
22:29.3,2391,232643.7237,0.06413269,0.989807129,-0.14616394,walking
22:29.3,2392,232643.7337,0.00189209,0.912734985,-0.165939331,walking
22:29.3,2393,232643.7437,-0.04359436,0.90145874,-0.192443848,walking
22:29.3,2394,232643.7538,-0.061935425,0.877044678,-0.194122314,walking
22:29.3,2395,232643.7638,-0.093597412,0.832824707,-0.178955078,walking
22:29.3,2396,232643.7738,-0.113372803,0.802352905,-0.159301758,walking
22:29.3,2397,232643.7839,-0.116729736,0.77935791,-0.140914917,walking
22:29.3,2398,232643.7939,-0.119873047,0.761474609,-0.134872437,walking
22:29.3,2399,232643.8039,-0.112838745,0.743484497,-0.133102417,walking
22:29.4,2400,232643.8139,-0.099975586,0.726348877,-0.157012939,walking
22:29.4,2401,232643.824,-0.093185425,0.710067749,-0.18913269,walking
22:29.4,2402,232643.834,-0.087173462,0.70022583,-0.223449707,walking
22:29.4,2403,232643.844,-0.094009399,0.68611145,-0.243438721,walking
22:29.4,2404,232643.854,-0.080795288,0.674209595,-0.245635986,walking
22:29.4,2405,232643.8641,-0.071716309,0.668807983,-0.243255615,walking
22:29.4,2406,232643.8741,-0.052703857,0.673431396,-0.242050171,walking
22:29.4,2407,232643.8841,-0.022064209,0.68788147,-0.249191284,walking
22:29.4,2408,232643.8942,-0.001205444,0.702575684,-0.256164551,walking
22:29.4,2409,232643.9042,0.011642456,0.724334717,-0.269546509,walking
22:29.5,2410,232643.9142,0.027084351,0.746459961,-0.287094116,walking
22:29.5,2411,232643.9242,0.054870605,0.767349243,-0.292419434,walking
22:29.5,2412,232643.9343,0.095855713,0.785568237,-0.291427612,walking
22:29.5,2413,232643.9443,0.138442993,0.791870117,-0.28276062,walking
22:29.5,2414,232643.9543,0.163696289,0.778808594,-0.272384644,walking
22:29.5,2415,232643.9644,0.166107178,0.764022827,-0.268264771,walking
22:29.5,2416,232643.9744,0.131408691,0.749969482,-0.283309937,walking
22:29.5,2417,232643.9844,0.129104614,0.746185303,-0.308532715,walking
