loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2021-09-24 12:53:21.686 -0500,7000,1384128.132092125,-0.141082763671875,0.9907379150390625,-0.0997314453125
2021-09-24 12:53:21.696 -0500,7001,1384128.142123125,-0.1398468017578125,1.003204345703125,-0.096893310546875
2021-09-24 12:53:21.706 -0500,7002,1384128.152154125,-0.14801025390625,1.02850341796875,-0.0928192138671875
2021-09-24 12:53:21.716 -0500,7003,1384128.162185125,-0.155303955078125,1.049026489257812,-0.0919189453125
2021-09-24 12:53:21.726 -0500,7004,1384128.172216125,-0.159088134765625,1.051895141601562,-0.0917816162109375
2021-09-24 12:53:21.736 -0500,7005,1384128.182247125,-0.1605072021484375,1.044754028320312,-0.099822998046875
2021-09-24 12:53:21.746 -0500,7006,1384128.192278125,-0.1523895263671875,1.0159912109375,-0.115875244140625
2021-09-24 12:53:21.756 -0500,7007,1384128.202309125,-0.13885498046875,0.978271484375,-0.124053955078125
2021-09-24 12:53:21.767 -0500,7008,1384128.212340125,-0.13525390625,0.96124267578125,-0.1326751708984375
2021-09-24 12:53:21.776 -0500,7009,1384128.222371125,-0.139617919921875,0.9644012451171875,-0.145050048828125
2021-09-24 12:53:21.787 -0500,7010,1384128.232401125,-0.1449432373046875,0.9729461669921875,-0.1644439697265625
2021-09-24 12:53:21.797 -0500,7011,1384128.242432125,-0.14263916015625,0.9826812744140625,-0.186767578125
2021-09-24 12:53:21.807 -0500,7012,1384128.252463125,-0.142852783203125,0.992034912109375,-0.1950531005859375
2021-09-24 12:53:21.817 -0500,7013,1384128.262494125,-0.1446533203125,0.9970550537109375,-0.1824798583984375
2021-09-24 12:53:21.827 -0500,7014,1384128.272525125,-0.1491546630859375,1.000518798828125,-0.161041259765625
2021-09-24 12:53:21.837 -0500,7015,1384128.282556125,-0.1459503173828125,1.023712158203125,-0.1485595703125
2021-09-24 12:53:21.847 -0500,7016,1384128.292587125,-0.1438140869140625,1.061248779296875,-0.150787353515625
2021-09-24 12:53:21.857 -0500,7017,1384128.302618125,-0.1352996826171875,1.08843994140625,-0.1494293212890625
2021-09-24 12:53:21.867 -0500,7018,1384128.312649125,-0.1175537109375,1.103439331054688,-0.1306304931640625
2021-09-24 12:53:21.877 -0500,7019,1384128.322680125,-0.0948333740234375,1.111892700195312,-0.109588623046875
2021-09-24 12:53:21.887 -0500,7020,1384128.332711125,-0.0752410888671875,1.121200561523438,-0.085296630859375
2021-09-24 12:53:21.897 -0500,7021,1384128.342742125,-0.0489501953125,1.114944458007812,-0.0815887451171875
2021-09-24 12:53:21.907 -0500,7022,1384128.352773125,-0.02423095703125,1.12103271484375,-0.0906219482421875
2021-09-24 12:53:21.917 -0500,7023,1384128.362804125,-0.01312255859375,1.144515991210938,-0.1001129150390625
2021-09-24 12:53:21.927 -0500,7024,1384128.372835125,-0.00616455078125,1.17333984375,-0.1264190673828125
2021-09-24 12:53:21.937 -0500,7025,1384128.382866125,-0.0093841552734375,1.20806884765625,-0.1325531005859375
2021-09-24 12:53:21.947 -0500,7026,1384128.392897125,-0.0164031982421875,1.241241455078125,-0.128875732421875
2021-09-24 12:53:21.957 -0500,7027,1384128.402928125,-0.0386962890625,1.272735595703125,-0.106170654296875
2021-09-24 12:53:21.967 -0500,7028,1384128.412958125,-0.0538177490234375,1.338058471679688,-0.05706787109375
2021-09-24 12:53:21.977 -0500,7029,1384128.422989125,-0.0462188720703125,1.375778198242188,-0.009429931640625
2021-09-24 12:53:21.987 -0500,7030,1384128.433020125,-0.048614501953125,1.382278442382812,0.048248291015625
2021-09-24 12:53:21.997 -0500,7031,1384128.443051125,-0.0503692626953125,1.379257202148438,0.113128662109375
2021-09-24 12:53:22.007 -0500,7032,1384128.453082125,-0.0399322509765625,1.382034301757812,0.1853485107421875
2021-09-24 12:53:22.017 -0500,7033,1384128.463113125,-0.05340576171875,1.297210693359375,0.2575836181640625
2021-09-24 12:53:22.027 -0500,7034,1384128.473144125,-0.11529541015625,1.179336547851562,0.393096923828125
2021-09-24 12:53:22.038 -0500,7035,1384128.483175125,-0.1409454345703125,1.120407104492188,0.5559234619140625
2021-09-24 12:53:22.047 -0500,7036,1384128.493206125,-0.150726318359375,1.096969604492188,0.6548614501953125
2021-09-24 12:53:22.058 -0500,7037,1384128.503237125,-0.1820220947265625,1.02886962890625,0.649627685546875
2021-09-24 12:53:22.067 -0500,7038,1384128.513268125,-0.2161865234375,0.9685516357421875,0.6003265380859375
2021-09-24 12:53:22.077 -0500,7039,1384128.523299125,-0.2676239013671875,0.9702911376953125,0.629425048828125
2021-09-24 12:53:22.088 -0500,7040,1384128.533330125,-0.3736114501953125,1.075637817382812,0.5793914794921875
2021-09-24 12:53:22.098 -0500,7041,1384128.543361125,-0.5015411376953125,1.200454711914062,0.275970458984375
2021-09-24 12:53:22.108 -0500,7042,1384128.553392125,-0.6071319580078125,1.2305908203125,-0.14324951171875
2021-09-24 12:53:22.118 -0500,7043,1384128.563423125,-0.697296142578125,1.283248901367188,-0.5203704833984375
2021-09-24 12:53:22.128 -0500,7044,1384128.573454125,-0.651214599609375,1.304885864257812,-0.7882232666015625
2021-09-24 12:53:22.139 -0500,7045,1384128.583485125,-0.574249267578125,1.220306396484375,-0.6849822998046875
2021-09-24 12:53:22.151 -0500,7046,1384128.593516125,-0.49395751953125,1.09381103515625,-0.2465057373046875
