loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
52:11.0,120,47227.83957,0.000198364,-0.001541138,-0.994262695
52:11.0,121,47227.8496,-0.00012207,-0.00163269,-0.993606567
52:11.1,122,47227.85962,0.000640869,-0.001754761,-0.994720459
52:11.1,123,47227.86965,0.000152588,-0.002319336,-0.993087769
52:11.1,124,47227.87968,0.00088501,-0.003204346,-0.994781494
52:11.1,125,47227.88971,0.000518799,-0.003036499,-0.995269775
52:11.1,126,47227.89974,7.63E-05,-0.004119873,-0.994537354
52:11.1,127,47227.90977,0.00100708,-0.003036499,-0.993179321
52:11.1,128,47227.91979,0.000350952,-0.003112793,-0.995986938
52:11.1,129,47227.92982,0.000198364,-0.003585815,-0.993209839
52:11.1,130,47227.93985,0.000610352,-0.002868652,-0.995101929
52:11.1,131,47227.94988,0.000610352,-0.003112793,-0.994293213
52:11.2,132,47227.95991,0.000717163,-0.003555298,-0.994171143
52:11.2,133,47227.96993,0.000320435,-0.002746582,-0.994842529
52:11.2,134,47227.97996,0.000152588,-0.002792358,-0.99458313
52:11.2,135,47227.98999,0.000595093,-0.002792358,-0.995162964
52:11.2,136,47228.00002,0.00012207,-0.001754761,-0.993759155
52:11.2,137,47228.01005,1.53E-05,-0.002578735,-0.99458313
52:11.2,138,47228.02007,0.000549316,-0.002044678,-0.99307251
52:11.2,139,47228.0301,0.000457764,-0.003067017,-0.994796753
52:11.2,140,47228.04013,0.000106812,-0.001647949,-0.994903564
52:11.2,141,47228.05016,-0.000198364,-0.001449585,-0.994125366
52:11.3,142,47228.06019,-1.53E-05,-0.001052856,-0.995635986
52:11.3,143,47228.07022,-0.000854492,-0.00088501,-0.993927002
52:11.3,144,47228.08024,-0.001144409,-0.001922607,-0.993377686
52:11.3,145,47228.09027,-0.000274658,-0.001663208,-0.994888306
52:11.3,146,47228.1003,-6.10E-05,-0.001815796,-0.993301392
52:11.3,147,47228.11033,-0.000167847,-0.002059937,-0.994384766
52:11.3,148,47228.12036,-0.000259399,-0.002075195,-0.994689941
52:11.3,149,47228.13038,-0.000549316,-0.002670288,-0.994033813
52:11.3,150,47228.14041,0.000366211,-0.003555298,-0.9949646
52:11.3,151,47228.15044,-0.000274658,-0.003799438,-0.993835449
52:11.4,152,47228.16047,-0.000396729,-0.002685547,-0.993331909
52:11.4,153,47228.1705,0.001159668,-0.003067017,-0.994995117
52:11.4,154,47228.18053,0.000595093,-0.002853394,-0.992004395
52:11.4,155,47228.19055,0.00088501,-0.003677368,-0.993347168
52:11.4,156,47228.20058,0.000473022,-0.003356934,-0.994354248
52:11.4,157,47228.21061,0.000778198,-0.003890991,-0.9949646
52:11.4,158,47228.22064,0.000854492,-0.004013062,-0.992858887
52:11.4,159,47228.23067,0.000411987,-0.003128052,-0.994735718
52:11.4,160,47228.24069,0.000595093,-0.001831055,-0.993896484
52:11.4,161,47228.25072,0.001251221,-0.002349854,-0.994827271
52:11.5,162,47228.26075,-0.000442505,-0.002487183,-0.994628906
52:11.5,163,47228.27078,0.000259399,-0.001815796,-0.994552612
52:11.5,164,47228.28081,0.00062561,-0.002151489,-0.9947052
52:11.5,165,47228.29084,-0.000137329,-0.002426147,-0.995834351
52:11.5,166,47228.30086,-0.000228882,-0.001663208,-0.993225098
52:11.5,167,47228.31089,-0.000839233,-0.002029419,-0.994430542
52:11.5,168,47228.32092,-0.000671387,-0.001190186,-0.994628906
52:11.5,169,47228.33095,-0.000183105,-0.001434326,-0.994369507
52:11.5,170,47228.34098,-0.000671387,-0.002044678,-0.994476318
52:11.5,171,47228.351,-0.00112915,-0.000961304,-0.995651245
52:11.6,172,47228.36103,-0.000167847,-0.001602173,-0.994720459
52:11.6,173,47228.37106,-0.000137329,-0.001602173,-0.995681763
52:11.6,174,47228.38109,-0.000198364,-0.001815796,-0.992294312
52:11.6,175,47228.39112,-1.53E-05,-0.002288818,-0.993545532
52:11.6,176,47228.40114,0.000411987,-0.003356934,-0.994400024
52:11.6,177,47228.41117,0.000976563,-0.003051758,-0.993255615
52:11.6,178,47228.4212,0.001098633,-0.003997803,-0.996505737
52:11.6,179,47228.43123,0.000671387,-0.002929688,-0.994247437
52:11.6,180,47228.44126,0.000762939,-0.003753662,-0.995803833
52:11.6,181,47228.45129,0.000289917,-0.003219604,-0.994537354
52:11.7,182,47228.46131,0.001724243,-0.003341675,-0.995101929
52:11.7,183,47228.47134,0.000762939,-0.004058838,-0.994827271
52:11.7,184,47228.48137,0.000717163,-0.003295898,-0.995315552
52:11.7,185,47228.4914,0.001113892,-0.002838135,-0.994110107
52:11.7,186,47228.50143,0.001159668,-0.00163269,-0.995117188
52:11.7,187,47228.51145,0.000137329,-0.002716064,-0.993209839
52:11.7,188,47228.52148,0.000259399,-0.002670288,-0.996307373
52:11.7,189,47228.53151,-7.63E-05,-0.00227356,-0.993331909
52:11.7,190,47228.54154,-0.000732422,-0.002151489,-0.994857788
52:11.7,191,47228.55157,-0.000595093,-0.002441406,-0.993484497
52:11.8,192,47228.5616,-0.00088501,-0.001922607,-0.994674683
52:11.8,193,47228.57162,-0.000473022,-0.00163269,-0.99369812
52:11.8,194,47228.58165,-0.000106812,-0.001831055,-0.995880127
52:11.8,195,47228.59168,-0.000549316,-0.001571655,-0.993728638
52:11.8,196,47228.60171,0.000106812,-0.001571655,-0.995941162
52:11.8,197,47228.61174,0.000823975,-0.001678467,-0.993743896
52:11.8,198,47228.62176,-0.000335693,-0.001876831,-0.994049072
52:11.8,199,47228.63179,-0.000289917,-0.00201416,-0.993835449
52:11.8,200,47228.64182,0.00012207,-0.002624512,-0.994338989
52:11.8,201,47228.65185,-4.58E-05,-0.002380371,-0.994140625
52:11.9,202,47228.66188,0.000793457,-0.003860474,-0.994903564
52:11.9,203,47228.67191,0.001205444,-0.002944946,-0.995040894
52:11.9,204,47228.68193,0.00088501,-0.003112793,-0.993606567
52:11.9,205,47228.69196,0.00062561,-0.003250122,-0.994049072
52:11.9,206,47228.70199,0.000900269,-0.002624512,-0.994293213
52:11.9,207,47228.71202,0.000747681,-0.00402832,-0.994125366
52:11.9,208,47228.72205,0.001235962,-0.003829956,-0.994186401
52:11.9,209,47228.73207,0.000488281,-0.003051758,-0.996551514
52:11.9,210,47228.7421,0.000717163,-0.003112793,-0.994110107
52:11.9,211,47228.75213,0.000534058,-0.002151489,-0.99520874
52:12.0,212,47228.76216,0.000320435,-0.00227356,-0.993133545
52:12.0,213,47228.77219,-0.000564575,-0.002670288,-0.994766235
52:12.0,214,47228.78222,0.000106812,-0.003616333,-0.993927002
52:12.0,215,47228.79224,0.000900269,-0.002319336,-0.994674683
52:12.0,216,47228.80227,-0.001373291,-0.002166748,-0.994873047
52:12.0,217,47228.8123,-0.001037598,-0.001785278,-0.994995117
52:12.0,218,47228.82233,0.000183105,-0.001922607,-0.993530273
52:12.0,219,47228.83236,0.000183105,-0.002044678,-0.995300293
52:12.0,220,47228.84238,-1.53E-05,-0.001876831,-0.994552612
52:12.0,221,47228.85241,0.000793457,-0.001327515,-0.993591309
52:12.1,222,47228.86244,-6.10E-05,-0.001815796,-0.994873047
52:12.1,223,47228.87247,-0.000106812,-0.001098633,-0.994110107
52:12.1,224,47228.8825,0.000549316,-0.001953125,-0.994689941
52:12.1,225,47228.89253,0.000335693,-0.002334595,-0.994293213
52:12.1,226,47228.90255,7.63E-05,-0.002807617,-0.995727539
52:12.1,227,47228.91258,0.001159668,-0.0027771,-0.994628906
52:12.1,228,47228.92261,0.000564575,-0.00302124,-0.994415283
52:12.1,229,47228.93264,0.001312256,-0.002914429,-0.99432373
52:12.1,230,47228.94267,0.00088501,-0.00302124,-0.993804932
52:12.1,231,47228.95269,0.000900269,-0.003753662,-0.995132446
52:12.2,232,47228.96272,0.000549316,-0.004180908,-0.994949341
52:12.2,233,47228.97275,0.001220703,-0.003112793,-0.994293213
52:12.2,234,47228.98278,0.000442505,-0.00328064,-0.994491577
52:12.2,235,47228.99281,0.000152588,-0.003005981,-0.994522095
52:12.2,236,47229.00284,0.000701904,-0.002487183,-0.994277954
52:12.2,237,47229.01286,0.000991821,-0.002593994,-0.994537354
52:12.2,238,47229.02289,-0.000442505,-0.002593994,-0.993621826
52:12.2,239,47229.03292,-1.53E-05,-0.002532959,-0.994644165
52:12.2,240,47229.04295,3.05E-05,-0.002349854,-0.99508667
52:12.2,241,47229.05298,0.000244141,-0.001724243,-0.994293213
52:12.3,242,47229.063,0.000320435,-0.001861572,-0.995391846
52:12.3,243,47229.07303,-0.000228882,-0.001815796,-0.994277954
52:12.3,244,47229.08306,0.000289917,-0.002227783,-0.994903564
52:12.3,245,47229.09309,0.000534058,-0.001922607,-0.993362427
52:12.3,246,47229.10312,0.000198364,-0.001235962,-0.994232178
52:12.3,247,47229.11315,0.000213623,-0.001495361,-0.993988037
52:12.3,248,47229.12317,0.000213623,-0.001098633,-0.995193481
52:12.3,249,47229.1332,-0.000793457,-0.001464844,-0.995620728
52:12.3,250,47229.14323,0.000274658,-0.002716064,-0.995269775
52:12.3,251,47229.15326,0.000808716,-0.002365112,-0.993362427
52:12.4,252,47229.16329,0.000152588,-0.002883911,-0.996398926
52:12.4,253,47229.17331,-0.000595093,-0.003234863,-0.99319458
52:12.4,254,47229.18334,0.000198364,-0.003265381,-0.994308472
52:12.4,255,47229.19337,0.000137329,-0.00289917,-0.995819092
52:12.4,256,47229.2034,0.000106812,-0.003143311,-0.992874146
52:12.4,257,47229.21343,0.001708984,-0.003387451,-0.996154785
52:12.4,258,47229.22345,0.001144409,-0.003997803,-0.99269104
52:12.4,259,47229.23348,0.000320435,-0.003341675,-0.993927002
52:12.4,260,47229.24351,0.000610352,-0.003387451,-0.995010376
52:12.4,261,47229.25354,0.000640869,-0.003265381,-0.994049072
52:12.5,262,47229.26357,0.000518799,-0.002655029,-0.994628906
52:12.5,263,47229.2736,0.00112915,-0.002731323,-0.995941162
52:12.5,264,47229.28362,0.000442505,-0.002929688,-0.994064331
52:12.5,265,47229.29365,0.00038147,-0.002868652,-0.994934082
52:12.5,266,47229.30368,0.000808716,-0.002258301,-0.994384766
52:12.5,267,47229.31371,0.00038147,-0.002609253,-0.995315552
52:12.5,268,47229.32374,-4.58E-05,-0.001846313,-0.996002197
52:12.5,269,47229.33376,0.000640869,-0.001998901,-0.994400024
52:12.5,270,47229.34379,0.000762939,-0.001846313,-0.996047974
52:12.5,271,47229.35382,0.000427246,-0.002090454,-0.994064331
52:12.6,272,47229.36385,3.05E-05,-0.001724243,-0.995025635
52:12.6,273,47229.37388,-0.00050354,-0.001831055,-0.99382019
52:12.6,274,47229.38391,-0.00088501,-0.001098633,-0.995101929
52:12.6,275,47229.39393,0.000198364,-0.001754761,-0.995529175
52:12.6,276,47229.40396,6.10E-05,-0.003143311,-0.993362427
52:12.6,277,47229.41399,-9.16E-05,-0.003158569,-0.997131348
52:12.6,278,47229.42402,-0.000549316,-0.003250122,-0.993469238
52:12.6,279,47229.43405,-4.58E-05,-0.003311157,-0.99520874
52:12.6,280,47229.44407,-0.000396729,-0.002746582,-0.993469238
52:12.6,281,47229.4541,-0.000396729,-0.002685547,-0.994812012
52:12.7,282,47229.46413,0.000213623,-0.003738403,-0.993850708
52:12.7,283,47229.47416,0.000946045,-0.004196167,-0.995681763
52:12.7,284,47229.48419,0,-0.003158569,-0.992126465
52:12.7,285,47229.49422,-0.000213623,-0.00289917,-0.994308472
52:12.7,286,47229.50424,0.000137329,-0.002990723,-0.994186401
52:12.7,287,47229.51427,0.001373291,-0.002944946,-0.991897583
52:12.7,288,47229.5243,0.000747681,-0.003143311,-0.995407104
52:12.7,289,47229.53433,-6.10E-05,-0.002914429,-0.992355347
52:12.7,290,47229.54436,0.000717163,-0.003555298,-0.995758057
52:12.8,291,47229.55438,-4.58E-05,-0.002258301,-0.993453979
52:12.8,292,47229.56441,-0.000396729,-0.002914429,-0.995513916
52:12.8,293,47229.57444,0.000228882,-0.001724243,-0.993438721
52:12.8,294,47229.58447,-6.10E-05,-0.002304077,-0.996246338
52:12.8,295,47229.5945,-1.53E-05,-0.002609253,-0.994018555
52:12.8,296,47229.60453,7.63E-05,-0.001724243,-0.994125366
52:12.8,297,47229.61455,-0.000396729,-0.001708984,-0.995071411
52:12.8,298,47229.62458,-0.000778198,-0.000991821,-0.993179321
52:12.8,299,47229.63461,-4.58E-05,-0.001541138,-0.995315552
52:12.8,300,47229.64464,-0.000808716,-0.001922607,-0.994049072
52:12.8,301,47229.65467,-0.000823975,-0.002075195,-0.995101929
52:12.9,302,47229.66469,-0.000549316,-0.002487183,-0.994155884
52:12.9,303,47229.67472,0.000320435,-0.002944946,-0.995742798
52:12.9,304,47229.68475,-0.000289917,-0.002349854,-0.993850708
52:12.9,305,47229.69478,0.000610352,-0.002441406,-0.994400024
52:12.9,306,47229.70481,0.000549316,-0.003234863,-0.996170044
52:12.9,307,47229.71483,9.16E-05,-0.00340271,-0.993209839
52:12.9,308,47229.72486,0.001373291,-0.003158569,-0.996124268
52:12.9,309,47229.73489,0.000732422,-0.003005981,-0.993835449
52:12.9,310,47229.74492,0.000457764,-0.003463745,-0.994934082
52:12.9,311,47229.75495,0.001968384,-0.002243042,-0.99508667
52:13.0,312,47229.76498,0.000610352,-0.002655029,-0.994689941
52:13.0,313,47229.775,0.00038147,-0.003204346,-0.994033813
52:13.0,314,47229.78503,0.000991821,-0.002593994,-0.994476318
52:13.0,315,47229.79506,0.000320435,-0.002624512,-0.994354248
52:13.0,316,47229.80509,0.001159668,-0.002746582,-0.994857788
52:13.0,317,47229.81512,-0.000701904,-0.002639771,-0.995040894
52:13.0,318,47229.82514,-0.000854492,-0.001373291,-0.993545532
52:13.0,319,47229.83517,-4.58E-05,-0.001754761,-0.994644165
52:13.0,320,47229.8452,0.000152588,-0.002716064,-0.99432373
52:13.1,321,47229.85523,-0.00088501,-0.002639771,-0.995239258
52:13.1,322,47229.86526,-0.000350952,-0.001846313,-0.992507935
52:13.1,323,47229.87528,-9.16E-05,-0.001846313,-0.995986938
52:13.1,324,47229.88531,-0.000396729,-0.001708984,-0.993774414
52:13.1,325,47229.89534,-0.000335693,-0.001358032,-0.995727539
52:13.1,326,47229.90537,0.000610352,-0.002120972,-0.994308472
52:13.1,327,47229.9154,-3.05E-05,-0.002258301,-0.992996216
52:13.1,328,47229.92543,0.000213623,-0.002227783,-0.994400024
52:13.1,329,47229.93545,0.000289917,-0.002761841,-0.995025635
52:13.1,330,47229.94548,0.000473022,-0.002502441,-0.993713379
52:13.2,331,47229.95551,0.001144409,-0.002716064,-0.994293213
52:13.2,332,47229.96554,0.000549316,-0.003097534,-0.993621826
52:13.2,333,47229.97557,0.000518799,-0.002716064,-0.99395752
52:13.2,334,47229.98559,0.000976563,-0.00302124,-0.99508667
52:13.2,335,47229.99562,0.000457764,-0.003128052,-0.992034912
52:13.2,336,47230.00565,0.000152588,-0.003158569,-0.995361328
52:13.2,337,47230.01568,0.000473022,-0.002426147,-0.994140625
52:13.2,338,47230.02571,0.000167847,-0.002944946,-0.994857788
52:13.2,339,47230.03573,0.000717163,-0.002807617,-0.99571228
52:13.2,340,47230.04576,-0.000610352,-0.002120972,-0.995788574
52:13.3,341,47230.05579,-0.000244141,-0.002655029,-0.994735718
52:13.3,342,47230.06582,0.000106812,-0.002853394,-0.99357605
52:13.3,343,47230.07585,-0.000549316,-0.002609253,-0.994949341
52:13.3,344,47230.08588,7.63E-05,-0.002532959,-0.993423462
52:13.3,345,47230.0959,0.000701904,-0.002288818,-0.994140625
52:13.3,346,47230.10593,0.000244141,-0.001846313,-0.99446106
52:13.3,347,47230.11596,-0.000991821,-0.002120972,-0.993835449
52:13.3,348,47230.12599,-0.000335693,-0.001586914,-0.995803833
52:13.3,349,47230.13602,-6.10E-05,-0.001800537,-0.995391846
52:13.3,350,47230.14604,0.000244141,-0.001983643,-0.994827271
52:13.4,351,47230.15607,0.000305176,-0.001968384,-0.994918823
52:13.4,352,47230.1661,0.000549316,-0.002166748,-0.99357605
52:13.4,353,47230.17613,0.000518799,-0.002059937,-0.99571228
52:13.4,354,47230.18616,0.001037598,-0.002868652,-0.996170044
52:13.4,355,47230.19619,-0.000106812,-0.002487183,-0.992111206
52:13.4,356,47230.20621,0.000915527,-0.002182007,-0.994949341
52:13.4,357,47230.21624,0.000869751,-0.003005981,-0.993728638
52:13.4,358,47230.22627,0.00038147,-0.003204346,-0.992721558
52:13.4,359,47230.2363,0.001754761,-0.003356934,-0.994277954
52:13.4,360,47230.24633,-0.000335693,-0.0027771,-0.99407959
52:13.5,361,47230.25635,0.000671387,-0.002441406,-0.994094849
52:13.5,362,47230.26638,0.000259399,-0.003234863,-0.995178223
52:13.5,363,47230.27641,-3.05E-05,-0.003189087,-0.994018555
52:13.5,364,47230.28644,0.000518799,-0.002944946,-0.993911743
52:13.5,365,47230.29647,0.001083374,-0.002609253,-0.994735718
52:13.5,366,47230.3065,-0.000366211,-0.003356934,-0.995010376
52:13.5,367,47230.31652,-0.001022339,-0.001846313,-0.994125366
52:13.5,368,47230.32655,0.000442505,-0.001754761,-0.994674683
52:13.5,369,47230.33658,-0.000457764,-0.002944946,-0.994796753
52:13.5,370,47230.34661,-0.000259399,-0.002288818,-0.995147705
52:13.6,371,47230.35664,0.000137329,-0.002532959,-0.994613647
52:13.6,372,47230.36666,-4.58E-05,-0.001968384,-0.993911743
52:13.6,373,47230.37669,0.000717163,-0.000900269,-0.994216919
52:13.6,374,47230.38672,4.58E-05,-0.001296997,-0.994918823
52:13.6,375,47230.39675,-0.00088501,-0.00201416,-0.993041992
52:13.6,376,47230.40678,0.000701904,-0.00151062,-0.994781494
52:13.6,377,47230.4168,0.000549316,-0.00189209,-0.99520874
52:13.6,378,47230.42683,0.000335693,-0.003051758,-0.994094849
52:13.6,379,47230.43686,0.001342773,-0.002197266,-0.995147705
52:13.6,380,47230.44689,0.00038147,-0.001800537,-0.99331665
52:13.7,381,47230.45692,0.000152588,-0.002685547,-0.994232178
52:13.7,382,47230.46695,0.001068115,-0.002700806,-0.994934082
52:13.7,383,47230.47697,0.000656128,-0.003204346,-0.994049072
52:13.7,384,47230.487,-4.58E-05,-0.003265381,-0.994369507
52:13.7,385,47230.49703,0.001358032,-0.003128052,-0.995223999
52:13.7,386,47230.50706,0.000198364,-0.002731323,-0.993911743
52:13.7,387,47230.51709,-0.000167847,-0.002532959,-0.994155884
52:13.7,388,47230.52711,0.001403809,-0.003311157,-0.995193481
52:13.7,389,47230.53714,0.000198364,-0.00402832,-0.994445801
52:13.7,390,47230.54717,0.000442505,-0.002960205,-0.994873047
52:13.8,391,47230.5572,0.001312256,-0.002410889,-0.994155884
52:13.8,392,47230.56723,-0.000427246,-0.002319336,-0.994476318
52:13.8,393,47230.57726,0.000274658,-0.002319336,-0.993972778
52:13.8,394,47230.58728,0.000442505,-0.002365112,-0.994384766
52:13.8,395,47230.59731,0.000640869,-0.002548218,-0.993652344
52:13.8,396,47230.60734,-7.63E-05,-0.002197266,-0.992919922
52:13.8,397,47230.61737,0.000350952,-0.001693726,-0.995803833
52:13.8,398,47230.6274,0.000518799,-0.001602173,-0.99256897
52:13.8,399,47230.63742,0.000411987,-0.001525879,-0.995773315
52:13.8,400,47230.64745,0.000198364,-0.001846313,-0.995422363
52:13.9,401,47230.65748,0.000488281,-0.001876831,-0.993301392
